raw_word	normalized	zipf_frequency	reason
a.p.a	a.p.a	1.350000	malformed_after_normalization
ahí­	ahi­	1.350000	malformed_after_normalization
b.o.d	b.o.d	1.350000	malformed_after_normalization
c.e.i	c.e.i	1.350000	malformed_after_normalization
dell'orto	dell'orto	1.350000	malformed_after_normalization
dog's	dog's	1.350000	malformed_after_normalization
ep's	ep's	1.350000	malformed_after_normalization
freelancer.com	freelancer.com	1.350000	malformed_after_normalization
friend's	friend's	1.350000	malformed_after_normalization
gray's	gray's	1.350000	malformed_after_normalization
he'll	he'll	1.350000	malformed_after_normalization
i.a.p	i.a.p	1.350000	malformed_after_normalization
kelly's	kelly's	1.350000	malformed_after_normalization
kjær	kjær	1.350000	malformed_after_normalization
o.m.s	o.m.s	1.350000	malformed_after_normalization
p.i.b	p.i.b	1.350000	malformed_after_normalization
p.u	p.u	1.350000	malformed_after_normalization
runner's	runner's	1.350000	malformed_after_normalization
smith's	smith's	1.350000	malformed_after_normalization
tau'ri	tau'ri	1.350000	malformed_after_normalization
нет	нет	1.350000	malformed_after_normalization
⏳	⏳	1.350000	malformed_after_normalization
🇺🇾	🇺🇾	1.350000	malformed_after_normalization
🐒	🐒	1.350000	malformed_after_normalization
🔙	🔙	1.350000	malformed_after_normalization
🚺	🚺	1.350000	malformed_after_normalization
c@	c@	1.350000	url_or_email
m@	m@	1.350000	url_or_email
000'00	000'00	1.340000	contains_digit
00al	00al	1.340000	contains_digit
00c3	00c3	1.340000	contains_digit
0d	0d	1.340000	contains_digit
2fa	2fa	1.340000	contains_digit
5anto	5anto	1.340000	contains_digit
6mb	6mb	1.340000	contains_digit
7mm	7mm	1.340000	contains_digit
a2dp	a2dp	1.340000	contains_digit
bb8	bb8	1.340000	contains_digit
cb4	cb4	1.340000	contains_digit
co3	co3	1.340000	contains_digit
d3a	d3a	1.340000	contains_digit
de7	de7	1.340000	contains_digit
h2a	h2a	1.340000	contains_digit
ie6	ie6	1.340000	contains_digit
km0	km0	1.340000	contains_digit
mi8	mi8	1.340000	contains_digit
pco2	pco2	1.340000	contains_digit
ub00	ub00	1.340000	contains_digit
us00	us00	1.340000	contains_digit
vjm00	vjm00	1.340000	contains_digit
z0	z0	1.340000	contains_digit
ballantine's	ballantine's	1.340000	malformed_after_normalization
bart's	bart's	1.340000	malformed_after_normalization
bishop's	bishop's	1.340000	malformed_after_normalization
d.p.r	d.p.r	1.340000	malformed_after_normalization
demon's	demon's	1.340000	malformed_after_normalization
g'kar	g'kar	1.340000	malformed_after_normalization
garry's	garry's	1.340000	malformed_after_normalization
m.s.m	m.s.m	1.340000	malformed_after_normalization
s.e.r	s.e.r	1.340000	malformed_after_normalization
s.t.a.l.k.e.r	s.t.a.l.k.e.r	1.340000	malformed_after_normalization
should've	should've	1.340000	malformed_after_normalization
ы	ы	1.340000	malformed_after_normalization
это	это	1.340000	malformed_after_normalization
يا	يا	1.340000	malformed_after_normalization
☠️	☠	1.340000	malformed_after_normalization
❀	❀	1.340000	malformed_after_normalization
和	和	1.340000	malformed_after_normalization
🎥	🎥	1.340000	malformed_after_normalization
🐝	🐝	1.340000	malformed_after_normalization
👫	👫	1.340000	malformed_after_normalization
📆	📆	1.340000	malformed_after_normalization
🔛	🔛	1.340000	malformed_after_normalization
🔜	🔜	1.340000	malformed_after_normalization
😿	😿	1.340000	malformed_after_normalization
0000px	0000px	1.330000	contains_digit
000grs	000grs	1.330000	contains_digit
3min	3min	1.330000	contains_digit
5'9	5'9	1.330000	contains_digit
c2c	c2c	1.330000	contains_digit
db5	db5	1.330000	contains_digit
dc00	dc00	1.330000	contains_digit
mi4	mi4	1.330000	contains_digit
nh2	nh2	1.330000	contains_digit
nod00	nod00	1.330000	contains_digit
q0	q0	1.330000	contains_digit
rc00	rc00	1.330000	contains_digit
uv000	uv000	1.330000	contains_digit
zx00	zx00	1.330000	contains_digit
april's	april's	1.330000	malformed_after_normalization
buff.ly	buff.ly	1.330000	malformed_after_normalization
c.e.e	c.e.e	1.330000	malformed_after_normalization
f.c.e	f.c.e	1.330000	malformed_after_normalization
johnny's	johnny's	1.330000	malformed_after_normalization
justin.tv	justin.tv	1.330000	malformed_after_normalization
love's	love's	1.330000	malformed_after_normalization
murphy's	murphy's	1.330000	malformed_after_normalization
nothing's	nothing's	1.330000	malformed_after_normalization
re:zero	re:zero	1.330000	malformed_after_normalization
s.a.e	s.a.e	1.330000	malformed_after_normalization
spip.php	spip.php	1.330000	malformed_after_normalization
vinci's	vinci's	1.330000	malformed_after_normalization
we'd	we'd	1.330000	malformed_after_normalization
℗	℗	1.330000	malformed_after_normalization
➜	➜	1.330000	malformed_after_normalization
日本	日本	1.330000	malformed_after_normalization
🌌	🌌	1.330000	malformed_after_normalization
🌳	🌳	1.330000	malformed_after_normalization
🐩	🐩	1.330000	malformed_after_normalization
🙇	🙇	1.330000	malformed_after_normalization
🤒	🤒	1.330000	malformed_after_normalization
unid@s	unid@s	1.330000	url_or_email
0,0,0,0,0,0	0,0,0,0,0,0	1.320000	contains_digit
00,000000	00,000000	1.320000	contains_digit
000base	000base	1.320000	contains_digit
00mn	00mn	1.320000	contains_digit
00pt	00pt	1.320000	contains_digit
00t00	00t00	1.320000	contains_digit
00x000	00x000	1.320000	contains_digit
0c	0c	1.320000	contains_digit
0o	0o	1.320000	contains_digit
4x000m	4x000m	1.320000	contains_digit
ac4	ac4	1.320000	contains_digit
ariel0000	ariel0000	1.320000	contains_digit
cas9	cas9	1.320000	contains_digit
ct00	ct00	1.320000	contains_digit
cx00	cx00	1.320000	contains_digit
ec3	ec3	1.320000	contains_digit
gt1	gt1	1.320000	contains_digit
gw2	gw2	1.320000	contains_digit
iso00000	iso00000	1.320000	contains_digit
n0000	n0000	1.320000	contains_digit
p0r	p0r	1.320000	contains_digit
tp00	tp00	1.320000	contains_digit
vb6	vb6	1.320000	contains_digit
w0	w0	1.320000	contains_digit
a.n.i.m.a.l	a.n.i.m.a.l	1.320000	malformed_after_normalization
cv's	cv's	1.320000	malformed_after_normalization
d.v	d.v	1.320000	malformed_after_normalization
default.aspx	default.aspx	1.320000	malformed_after_normalization
ecodiario.es	ecodiario.es	1.320000	malformed_after_normalization
gold's	gold's	1.320000	malformed_after_normalization
gª	gª	1.320000	malformed_after_normalization
m.y	m.y	1.320000	malformed_after_normalization
o'dowd	o'dowd	1.320000	malformed_after_normalization
q.d.e.p	q.d.e.p	1.320000	malformed_after_normalization
quæ	quæ	1.320000	malformed_after_normalization
ray's	ray's	1.320000	malformed_after_normalization
z.e	z.e	1.320000	malformed_after_normalization
ʘ	ʘ	1.320000	malformed_after_normalization
при	при	1.320000	malformed_after_normalization
россии	россии	1.320000	malformed_after_normalization
✊🏼	✊🏼	1.320000	malformed_after_normalization
🍊	🍊	1.320000	malformed_after_normalization
👋🏼	👋🏼	1.320000	malformed_after_normalization
👪	👪	1.320000	malformed_after_normalization
🔔	🔔	1.320000	malformed_after_normalization
🖕🏿	🖕🏿	1.320000	malformed_after_normalization
🚹	🚹	1.320000	malformed_after_normalization
tont@	tont@	1.320000	url_or_email
0,00000000	0,00000000	1.310000	contains_digit
00dic	00dic	1.310000	contains_digit
00x1	00x1	1.310000	contains_digit
2as	2as	1.310000	contains_digit
2vs2	2vs2	1.310000	contains_digit
5millones	5millones	1.310000	contains_digit
8mp	8mp	1.310000	contains_digit
8r	8r	1.310000	contains_digit
ba000	ba000	1.310000	contains_digit
cc1	cc1	1.310000	contains_digit
cloud9	cloud9	1.310000	contains_digit
dc2	dc2	1.310000	contains_digit
en000	en000	1.310000	contains_digit
encuentra00	encuentra00	1.310000	contains_digit
la6	la6	1.310000	contains_digit
rm00	rm00	1.310000	contains_digit
tio2	tio2	1.310000	contains_digit
ts00	ts00	1.310000	contains_digit
̮		1.310000	empty
años.en	años.en	1.310000	malformed_after_normalization
c.a.m	c.a.m	1.310000	malformed_after_normalization
cap'n	cap'n	1.310000	malformed_after_normalization
champion's	champion's	1.310000	malformed_after_normalization
d'león	d'leon	1.310000	malformed_after_normalization
e'l	e'l	1.310000	malformed_after_normalization
est'a	est'a	1.310000	malformed_after_normalization
frank's	frank's	1.310000	malformed_after_normalization
h.d.p	h.d.p	1.310000	malformed_after_normalization
habí­a	habi­a	1.310000	malformed_after_normalization
how's	how's	1.310000	malformed_after_normalization
k.a	k.a	1.310000	malformed_after_normalization
k.g	k.g	1.310000	malformed_after_normalization
m.b.a	m.b.a	1.310000	malformed_after_normalization
o.c.d	o.c.d	1.310000	malformed_after_normalization
online.com	online.com	1.310000	malformed_after_normalization
pa'trás	pa'tras	1.310000	malformed_after_normalization
r'lyeh	r'lyeh	1.310000	malformed_after_normalization
r.madrid	r.madrid	1.310000	malformed_after_normalization
reese's	reese's	1.310000	malformed_after_normalization
s.m.c	s.m.c	1.310000	malformed_after_normalization
s.xiii	s.xiii	1.310000	malformed_after_normalization
t.n.t	t.n.t	1.310000	malformed_after_normalization
they'll	they'll	1.310000	malformed_after_normalization
vip's	vip's	1.310000	malformed_after_normalization
ɔ	ɔ	1.310000	malformed_after_normalization
ι	ι	1.310000	malformed_after_normalization
об	об	1.310000	malformed_after_normalization
⇓	⇓	1.310000	malformed_after_normalization
⌐	⌐	1.310000	malformed_after_normalization
♥︎	♥	1.310000	malformed_after_normalization
🏡	🏡	1.310000	malformed_after_normalization
🐻	🐻	1.310000	malformed_after_normalization
👮	👮	1.310000	malformed_after_normalization
www.elpais.com	www.elpais.com	1.310000	url_or_email
00.0000000	00.0000000	1.300000	contains_digit
00.0º	00.0º	1.300000	contains_digit
000.000.000.00	000.000.000.00	1.300000	contains_digit
000.00ac	000.00ac	1.300000	contains_digit
0000ff	0000ff	1.300000	contains_digit
1lt	1lt	1.300000	contains_digit
1no	1no	1.300000	contains_digit
3la	3la	1.300000	contains_digit
4de	4de	1.300000	contains_digit
4life	4life	1.300000	contains_digit
5i	5i	1.300000	contains_digit
7rm	7rm	1.300000	contains_digit
cu2	cu2	1.300000	contains_digit
fs000	fs000	1.300000	contains_digit
hno3	hno3	1.300000	contains_digit
mk9	mk9	1.300000	contains_digit
pd1	pd1	1.300000	contains_digit
ug00	ug00	1.300000	contains_digit
usd00	usd00	1.300000	contains_digit
a.n.a	a.n.a	1.300000	malformed_after_normalization
d.e.m	d.e.m	1.300000	malformed_after_normalization
del.icio.us	del.icio.us	1.300000	malformed_after_normalization
mu'tamid	mu'tamid	1.300000	malformed_after_normalization
o'meara	o'meara	1.300000	malformed_after_normalization
pa'bajo	pa'bajo	1.300000	malformed_after_normalization
r.a.f	r.a.f	1.300000	malformed_after_normalization
red.es	red.es	1.300000	malformed_after_normalization
utøya	utøya	1.300000	malformed_after_normalization
v.t	v.t	1.300000	malformed_after_normalization
złoty	złoty	1.300000	malformed_after_normalization
κ	κ	1.300000	malformed_after_normalization
й	и	1.300000	malformed_after_normalization
▪️	▪	1.300000	malformed_after_normalization
△	△	1.300000	malformed_after_normalization
◣	◣	1.300000	malformed_after_normalization
✌🏼	✌🏼	1.300000	malformed_after_normalization
🇨🇺	🇨🇺	1.300000	malformed_after_normalization
🍎	🍎	1.300000	malformed_after_normalization
🍴	🍴	1.300000	malformed_after_normalization
🔍	🔍	1.300000	malformed_after_normalization
00,0km	00,0km	1.290000	contains_digit
00.000.000.00	00.000.000.00	1.290000	contains_digit
0000,000	0000,000	1.290000	contains_digit
0000de	0000de	1.290000	contains_digit
0000mg	0000mg	1.290000	contains_digit
0000ti	0000ti	1.290000	contains_digit
0000u	0000u	1.290000	contains_digit
1eros	1eros	1.290000	contains_digit
1up	1up	1.290000	contains_digit
1️⃣	1⃣	1.290000	contains_digit
2horas	2horas	1.290000	contains_digit
3cv	3cv	1.290000	contains_digit
3v3	3v3	1.290000	contains_digit
3vs3	3vs3	1.290000	contains_digit
5'7	5'7	1.290000	contains_digit
al000	al000	1.290000	contains_digit
b00000	b00000	1.290000	contains_digit
bo2	bo2	1.290000	contains_digit
ce5	ce5	1.290000	contains_digit
cl000	cl000	1.290000	contains_digit
cm1	cm1	1.290000	contains_digit
da2	da2	1.290000	contains_digit
dm00	dm00	1.290000	contains_digit
ls2	ls2	1.290000	contains_digit
pb00	pb00	1.290000	contains_digit
po4	po4	1.290000	contains_digit
pr1	pr1	1.290000	contains_digit
q00.00	q00.00	1.290000	contains_digit
reportero00	reportero00	1.290000	contains_digit
rf8	rf8	1.290000	contains_digit
rg00	rg00	1.290000	contains_digit
sw4	sw4	1.290000	contains_digit
ຶ		1.290000	empty
a.u	a.u	1.290000	malformed_after_normalization
collector's	collector's	1.290000	malformed_after_normalization
d.gray	d.gray	1.290000	malformed_after_normalization
e.t.c	e.t.c	1.290000	malformed_after_normalization
e.v.a	e.v.a	1.290000	malformed_after_normalization
gn'r	gn'r	1.290000	malformed_after_normalization
lion's	lion's	1.290000	malformed_after_normalization
p.v.c	p.v.c	1.290000	malformed_after_normalization
prud'homme	prud'homme	1.290000	malformed_after_normalization
sant'agata	sant'agata	1.290000	malformed_after_normalization
sinembargo.mx	sinembargo.mx	1.290000	malformed_after_normalization
stanisław	stanisław	1.290000	malformed_after_normalization
t.rex	t.rex	1.290000	malformed_after_normalization
thorbjørn	thorbjørn	1.290000	malformed_after_normalization
tony's	tony's	1.290000	malformed_after_normalization
vol.ii	vol.ii	1.290000	malformed_after_normalization
yahoo.es	yahoo.es	1.290000	malformed_after_normalization
ξ	ξ	1.290000	malformed_after_normalization
та	та	1.290000	malformed_after_normalization
ш	ш	1.290000	malformed_after_normalization
◇	◇	1.290000	malformed_after_normalization
✮	✮	1.290000	malformed_after_normalization
❄	❄	1.290000	malformed_after_normalization
帽	帽	1.290000	malformed_after_normalization
🅱️	🅱	1.290000	malformed_after_normalization
🐣	🐣	1.290000	malformed_after_normalization
👁️	👁	1.290000	malformed_after_normalization
👷	👷	1.290000	malformed_after_normalization
💃🏻	💃🏻	1.290000	malformed_after_normalization
🔻	🔻	1.290000	malformed_after_normalization
🦆	🦆	1.290000	malformed_after_normalization
estimad@	estimad@	1.290000	url_or_email
www.mediafire.com	www.mediafire.com	1.290000	url_or_email
000días	000dias	1.280000	contains_digit
00oo	00oo	1.280000	contains_digit
00ro	00ro	1.280000	contains_digit
0px	0px	1.280000	contains_digit
2das	2das	1.280000	contains_digit
2no	2no	1.280000	contains_digit
6i	6i	1.280000	contains_digit
6j	6j	1.280000	contains_digit
7h00	7h00	1.280000	contains_digit
ab6	ab6	1.280000	contains_digit
ac5	ac5	1.280000	contains_digit
ad00	ad00	1.280000	contains_digit
cc0	cc0	1.280000	contains_digit
fb2	fb2	1.280000	contains_digit
fe2	fe2	1.280000	contains_digit
g6pd	g6pd	1.280000	contains_digit
h3n2	h3n2	1.280000	contains_digit
mar00	mar00	1.280000	contains_digit
mcl00	mcl00	1.280000	contains_digit
pc3	pc3	1.280000	contains_digit
pin8	pin8	1.280000	contains_digit
q9	q9	1.280000	contains_digit
rc4	rc4	1.280000	contains_digit
rv00	rv00	1.280000	contains_digit
salud2	salud2	1.280000	contains_digit
sg00	sg00	1.280000	contains_digit
team00	team00	1.280000	contains_digit
xt000	xt000	1.280000	contains_digit
y8	y8	1.280000	contains_digit
a.d.a	a.d.a	1.280000	malformed_after_normalization
c.p.e	c.p.e	1.280000	malformed_after_normalization
cooperativa.cl	cooperativa.cl	1.280000	malformed_after_normalization
country's	country's	1.280000	malformed_after_normalization
d'rivera	d'rivera	1.280000	malformed_after_normalization
earl's	earl's	1.280000	malformed_after_normalization
fırat	fırat	1.280000	malformed_after_normalization
h.f	h.f	1.280000	malformed_after_normalization
london's	london's	1.280000	malformed_after_normalization
m.c.d	m.c.d	1.280000	malformed_after_normalization
name's	name's	1.280000	malformed_after_normalization
o.l	o.l	1.280000	malformed_after_normalization
pappo's	pappo's	1.280000	malformed_after_normalization
r.a.b	r.a.b	1.280000	malformed_after_normalization
r.a.m	r.a.m	1.280000	malformed_after_normalization
rya'c	rya'c	1.280000	malformed_after_normalization
sainsbury's	sainsbury's	1.280000	malformed_after_normalization
telecinco.es	telecinco.es	1.280000	malformed_after_normalization
v.j	v.j	1.280000	malformed_after_normalization
œuvres	œuvres	1.280000	malformed_after_normalization
καὶ	και	1.280000	malformed_after_normalization
σε	σε	1.280000	malformed_after_normalization
⌣	⌣	1.280000	malformed_after_normalization
┤	┤	1.280000	malformed_after_normalization
◎	◎	1.280000	malformed_after_normalization
♿	♿	1.280000	malformed_after_normalization
✝	✝	1.280000	malformed_after_normalization
✱	✱	1.280000	malformed_after_normalization
🐴	🐴	1.280000	malformed_after_normalization
👏🏿	👏🏿	1.280000	malformed_after_normalization
1@	1@	1.280000	url_or_email
cansad@	cansad@	1.280000	url_or_email
0,0ghz	0,0ghz	1.270000	contains_digit
0.000km	0.000km	1.270000	contains_digit
00,000,000.00	00,000,000.00	1.270000	contains_digit
00.00.00.00	00.00.00.00	1.270000	contains_digit
